patch_id,image_name,poverty_class,poverty_score,longitude,latitude,local_folder,path_tif,path_png,date_start,date_end,cloud_pct_max
20029,id20029_S2RGB_100px,poor,0.43425295,3.2415933699999995,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20029_S2RGB_100px.png,2015-06-23,2025-08-21,20
20030,id20030_S2RGB_100px,poor,0.45277727,3.2499267000000005,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20030_S2RGB_100px.png,2015-06-23,2025-08-21,20
20031,id20031_S2RGB_100px,poor,0.36654928,3.25826003,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20031_S2RGB_100px.png,2015-06-23,2025-08-21,20
20032,id20032_S2RGB_100px,poor,0.3744059,3.266593359999999,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20032_S2RGB_100px.png,2015-06-23,2025-08-21,20
20033,id20033_S2RGB_100px,poor,0.3783779,3.27492669,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20033_S2RGB_100px.png,2015-06-23,2025-08-21,20
20034,id20034_S2RGB_100px,poor,0.34849086,3.2832600199999997,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20034_S2RGB_100px.png,2015-06-23,2025-08-21,20
20035,id20035_S2RGB_100px,non-poor,0.13008575,3.2915933500000003,6.69997332,poverty_non_poor,,/home/annaj/satellite_dataset_nigeria/poverty_non_poor/id20035_S2RGB_100px.png,2015-06-23,2025-08-21,20
20036,id20036_S2RGB_100px,non-poor,0.13065481,3.29992668,6.69997332,poverty_non_poor,,/home/annaj/satellite_dataset_nigeria/poverty_non_poor/id20036_S2RGB_100px.png,2015-06-23,2025-08-21,20
20037,id20037_S2RGB_100px,non-poor,0.1349284,3.3082600100000006,6.69997332,poverty_non_poor,,/home/annaj/satellite_dataset_nigeria/poverty_non_poor/id20037_S2RGB_100px.png,2015-06-23,2025-08-21,20
20038,id20038_S2RGB_100px,non-poor,0.18105994,3.31659334,6.69997332,poverty_non_poor,,/home/annaj/satellite_dataset_nigeria/poverty_non_poor/id20038_S2RGB_100px.png,2015-06-23,2025-08-21,20
20039,id20039_S2RGB_100px,vulnerable,0.2823824,3.324926669999999,6.69997332,poverty_vulnerable,,/home/annaj/satellite_dataset_nigeria/poverty_vulnerable/id20039_S2RGB_100px.png,2015-06-23,2025-08-21,20
20040,id20040_S2RGB_100px,poor,0.45393813,3.33326,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20040_S2RGB_100px.png,2015-06-23,2025-08-21,20
20041,id20041_S2RGB_100px,poor,0.49309117,3.34159333,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20041_S2RGB_100px.png,2015-06-23,2025-08-21,20
20042,id20042_S2RGB_100px,severely poor,0.5568817,3.3499266600000004,6.69997332,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20042_S2RGB_100px.png,2015-06-23,2025-08-21,20
20043,id20043_S2RGB_100px,poor,0.45701262,3.35825999,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20043_S2RGB_100px.png,2015-06-23,2025-08-21,20
20044,id20044_S2RGB_100px,poor,0.4660577,3.3665933200000007,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20044_S2RGB_100px.png,2015-06-23,2025-08-21,20
20045,id20045_S2RGB_100px,poor,0.46432278,3.37492665,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20045_S2RGB_100px.png,2015-06-23,2025-08-21,20
20046,id20046_S2RGB_100px,poor,0.46153256,3.383259979999999,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20046_S2RGB_100px.png,2015-06-23,2025-08-21,20
20047,id20047_S2RGB_100px,poor,0.47955698,3.4082599700000005,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20047_S2RGB_100px.png,2015-06-23,2025-08-21,20
20048,id20048_S2RGB_100px,poor,0.48555326,3.4165933,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20048_S2RGB_100px.png,2015-06-23,2025-08-21,20
20049,id20049_S2RGB_100px,severely poor,0.52386254,3.4249266300000007,6.69997332,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20049_S2RGB_100px.png,2015-06-23,2025-08-21,20
20050,id20050_S2RGB_100px,severely poor,0.5289556,3.483259939999999,6.69997332,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20050_S2RGB_100px.png,2015-06-23,2025-08-21,20
20051,id20051_S2RGB_100px,severely poor,0.5160018,3.49159327,6.69997332,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20051_S2RGB_100px.png,2015-06-23,2025-08-21,20
20052,id20052_S2RGB_100px,poor,0.46328127,3.4999265999999998,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20052_S2RGB_100px.png,2015-06-23,2025-08-21,20
20053,id20053_S2RGB_100px,poor,0.4530819,3.5082599300000004,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20053_S2RGB_100px.png,2015-06-23,2025-08-21,20
20054,id20054_S2RGB_100px,poor,0.44105107,3.51659326,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20054_S2RGB_100px.png,2015-06-23,2025-08-21,20
20055,id20055_S2RGB_100px,poor,0.42503434,3.5249265900000006,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20055_S2RGB_100px.png,2015-06-23,2025-08-21,20
20056,id20056_S2RGB_100px,severely poor,0.53782463,3.79159315,6.69997332,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20056_S2RGB_100px.png,2015-06-23,2025-08-21,20
20057,id20057_S2RGB_100px,poor,0.43169293,6.14159221,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20057_S2RGB_100px.png,2015-06-23,2025-08-21,20
20058,id20058_S2RGB_100px,poor,0.40341568,6.23325884,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20058_S2RGB_100px.png,2015-06-23,2025-08-21,20
20059,id20059_S2RGB_100px,poor,0.40834567,6.2915921500000005,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20059_S2RGB_100px.png,2015-06-23,2025-08-21,20
20060,id20060_S2RGB_100px,poor,0.40530828,6.29992548,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20060_S2RGB_100px.png,2015-06-23,2025-08-21,20
20061,id20061_S2RGB_100px,poor,0.40359792,6.308258809999999,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20061_S2RGB_100px.png,2015-06-23,2025-08-21,20
20062,id20062_S2RGB_100px,poor,0.33577812,6.31659214,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20062_S2RGB_100px.png,2015-06-23,2025-08-21,20
20063,id20063_S2RGB_100px,poor,0.33641648,6.324925469999999,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20063_S2RGB_100px.png,2015-06-23,2025-08-21,20
20064,id20064_S2RGB_100px,poor,0.34210402,6.3332588,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20064_S2RGB_100px.png,2015-06-23,2025-08-21,20
20065,id20065_S2RGB_100px,poor,0.34992924,6.34159213,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20065_S2RGB_100px.png,2015-06-23,2025-08-21,20
20066,id20066_S2RGB_100px,poor,0.3553147,6.349925460000001,6.69997332,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20066_S2RGB_100px.png,2015-06-23,2025-08-21,20
20067,id20067_S2RGB_100px,severely poor,0.57821894,6.974925209999999,6.69997332,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20067_S2RGB_100px.png,2015-06-23,2025-08-21,20
20068,id20068_S2RGB_100px,severely poor,0.5748037,7.30825841,6.69997332,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20068_S2RGB_100px.png,2015-06-23,2025-08-21,20
20069,id20069_S2RGB_100px,severely poor,0.5633947,7.316591740000001,6.69997332,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20069_S2RGB_100px.png,2015-06-23,2025-08-21,20
20070,id20070_S2RGB_100px,severely poor,0.5606003,7.32492507,6.69997332,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20070_S2RGB_100px.png,2015-06-23,2025-08-21,20
20071,id20071_S2RGB_100px,severely poor,0.5761205,7.333258399999999,6.69997332,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20071_S2RGB_100px.png,2015-06-23,2025-08-21,20
20072,id20072_S2RGB_100px,severely poor,0.58913255,7.34159173,6.69997332,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20072_S2RGB_100px.png,2015-06-23,2025-08-21,20
20073,id20073_S2RGB_100px,severely poor,0.6033551,7.349925059999999,6.69997332,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20073_S2RGB_100px.png,2015-06-23,2025-08-21,20
20074,id20074_S2RGB_100px,severely poor,0.69373494,8.758257830000002,6.69997332,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20074_S2RGB_100px.png,2015-06-23,2025-08-21,20
20075,id20075_S2RGB_100px,severely poor,0.6977773,8.76659116,6.69997332,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20075_S2RGB_100px.png,2015-06-23,2025-08-21,20
20076,id20076_S2RGB_100px,severely poor,0.69787884,8.77492449,6.69997332,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20076_S2RGB_100px.png,2015-06-23,2025-08-21,20
20077,id20077_S2RGB_100px,severely poor,0.6635162,8.89992444,6.69997332,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20077_S2RGB_100px.png,2015-06-23,2025-08-21,20
20078,id20078_S2RGB_100px,severely poor,0.66041315,8.908257769999999,6.69997332,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20078_S2RGB_100px.png,2015-06-23,2025-08-21,20
20079,id20079_S2RGB_100px,severely poor,0.6699897,8.916591100000002,6.69997332,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20079_S2RGB_100px.png,2015-06-23,2025-08-21,20
20080,id20080_S2RGB_100px,severely poor,0.6689611,11.249923499999998,6.69997332,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20080_S2RGB_100px.png,2015-06-23,2025-08-21,20
20081,id20081_S2RGB_100px,severely poor,0.5322822,2.78326022,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20081_S2RGB_100px.png,2015-06-23,2025-08-21,20
20082,id20082_S2RGB_100px,severely poor,0.53470564,2.79159355,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20082_S2RGB_100px.png,2015-06-23,2025-08-21,20
20083,id20083_S2RGB_100px,severely poor,0.5469589,2.88326018,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20083_S2RGB_100px.png,2015-06-23,2025-08-21,20
20084,id20084_S2RGB_100px,severely poor,0.54711455,2.89159351,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20084_S2RGB_100px.png,2015-06-23,2025-08-21,20
20085,id20085_S2RGB_100px,severely poor,0.54973507,2.89992684,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20085_S2RGB_100px.png,2015-06-23,2025-08-21,20
20086,id20086_S2RGB_100px,severely poor,0.5534544,2.90826017,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20086_S2RGB_100px.png,2015-06-23,2025-08-21,20
20087,id20087_S2RGB_100px,severely poor,0.5529127,2.9165935000000003,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20087_S2RGB_100px.png,2015-06-23,2025-08-21,20
20088,id20088_S2RGB_100px,severely poor,0.55238914,2.9249268299999995,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20088_S2RGB_100px.png,2015-06-23,2025-08-21,20
20089,id20089_S2RGB_100px,severely poor,0.5493272,2.95826015,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20089_S2RGB_100px.png,2015-06-23,2025-08-21,20
20090,id20090_S2RGB_100px,severely poor,0.5509064,2.96659348,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20090_S2RGB_100px.png,2015-06-23,2025-08-21,20
20091,id20091_S2RGB_100px,severely poor,0.542683,2.9749268099999995,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20091_S2RGB_100px.png,2015-06-23,2025-08-21,20
20092,id20092_S2RGB_100px,severely poor,0.5404273,2.98326014,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20092_S2RGB_100px.png,2015-06-23,2025-08-21,20
20093,id20093_S2RGB_100px,severely poor,0.5398708,2.99159347,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20093_S2RGB_100px.png,2015-06-23,2025-08-21,20
20094,id20094_S2RGB_100px,severely poor,0.54095495,2.9999268,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20094_S2RGB_100px.png,2015-06-23,2025-08-21,20
20095,id20095_S2RGB_100px,severely poor,0.51829416,3.166593399999999,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20095_S2RGB_100px.png,2015-06-23,2025-08-21,20
20096,id20096_S2RGB_100px,poor,0.46519923,3.17492673,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20096_S2RGB_100px.png,2015-06-23,2025-08-21,20
20097,id20097_S2RGB_100px,poor,0.45638245,3.1832600599999994,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20097_S2RGB_100px.png,2015-06-23,2025-08-21,20
20098,id20098_S2RGB_100px,poor,0.45068532,3.1915933900000004,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20098_S2RGB_100px.png,2015-06-23,2025-08-21,20
20099,id20099_S2RGB_100px,poor,0.4533204,3.19992672,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20099_S2RGB_100px.png,2015-06-23,2025-08-21,20
20100,id20100_S2RGB_100px,poor,0.40300292,3.2082600500000007,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20100_S2RGB_100px.png,2015-06-23,2025-08-21,20
20101,id20101_S2RGB_100px,poor,0.40158772,3.21659338,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20101_S2RGB_100px.png,2015-06-23,2025-08-21,20
20102,id20102_S2RGB_100px,poor,0.41615543,3.224926709999999,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20102_S2RGB_100px.png,2015-06-23,2025-08-21,20
20103,id20103_S2RGB_100px,poor,0.4276167,3.23326004,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20103_S2RGB_100px.png,2015-06-23,2025-08-21,20
20104,id20104_S2RGB_100px,poor,0.4147949,3.2415933699999995,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20104_S2RGB_100px.png,2015-06-23,2025-08-21,20
20105,id20105_S2RGB_100px,poor,0.3784218,3.2499267000000005,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20105_S2RGB_100px.png,2015-06-23,2025-08-21,20
20106,id20106_S2RGB_100px,poor,0.33591077,3.25826003,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20106_S2RGB_100px.png,2015-06-23,2025-08-21,20
20107,id20107_S2RGB_100px,vulnerable,0.30950916,3.266593359999999,6.6916399900000005,poverty_vulnerable,,/home/annaj/satellite_dataset_nigeria/poverty_vulnerable/id20107_S2RGB_100px.png,2015-06-23,2025-08-21,20
20108,id20108_S2RGB_100px,poor,0.38779083,3.27492669,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20108_S2RGB_100px.png,2015-06-23,2025-08-21,20
20109,id20109_S2RGB_100px,poor,0.36049715,3.2832600199999997,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20109_S2RGB_100px.png,2015-06-23,2025-08-21,20
20110,id20110_S2RGB_100px,non-poor,0.12879398,3.2915933500000003,6.6916399900000005,poverty_non_poor,,/home/annaj/satellite_dataset_nigeria/poverty_non_poor/id20110_S2RGB_100px.png,2015-06-23,2025-08-21,20
20111,id20111_S2RGB_100px,non-poor,0.15826423,3.29992668,6.6916399900000005,poverty_non_poor,,/home/annaj/satellite_dataset_nigeria/poverty_non_poor/id20111_S2RGB_100px.png,2015-06-23,2025-08-21,20
20112,id20112_S2RGB_100px,non-poor,0.11872309,3.3082600100000006,6.6916399900000005,poverty_non_poor,,/home/annaj/satellite_dataset_nigeria/poverty_non_poor/id20112_S2RGB_100px.png,2015-06-23,2025-08-21,20
20113,id20113_S2RGB_100px,non-poor,0.12427712,3.31659334,6.6916399900000005,poverty_non_poor,,/home/annaj/satellite_dataset_nigeria/poverty_non_poor/id20113_S2RGB_100px.png,2015-06-23,2025-08-21,20
20114,id20114_S2RGB_100px,vulnerable,0.2507302,3.324926669999999,6.6916399900000005,poverty_vulnerable,,/home/annaj/satellite_dataset_nigeria/poverty_vulnerable/id20114_S2RGB_100px.png,2015-06-23,2025-08-21,20
20115,id20115_S2RGB_100px,poor,0.4577068,3.33326,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20115_S2RGB_100px.png,2015-06-23,2025-08-21,20
20116,id20116_S2RGB_100px,poor,0.4478232,3.34159333,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20116_S2RGB_100px.png,2015-06-23,2025-08-21,20
20117,id20117_S2RGB_100px,poor,0.436277,3.3499266600000004,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20117_S2RGB_100px.png,2015-06-23,2025-08-21,20
20118,id20118_S2RGB_100px,poor,0.43762878,3.35825999,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20118_S2RGB_100px.png,2015-06-23,2025-08-21,20
20119,id20119_S2RGB_100px,poor,0.4502036,3.3665933200000007,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20119_S2RGB_100px.png,2015-06-23,2025-08-21,20
20120,id20120_S2RGB_100px,poor,0.46380633,3.37492665,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20120_S2RGB_100px.png,2015-06-23,2025-08-21,20
20121,id20121_S2RGB_100px,poor,0.4573035,3.383259979999999,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20121_S2RGB_100px.png,2015-06-23,2025-08-21,20
20122,id20122_S2RGB_100px,poor,0.46001703,3.4082599700000005,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20122_S2RGB_100px.png,2015-06-23,2025-08-21,20
20123,id20123_S2RGB_100px,severely poor,0.5178614,3.4165933,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20123_S2RGB_100px.png,2015-06-23,2025-08-21,20
20124,id20124_S2RGB_100px,severely poor,0.52824044,3.4249266300000007,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20124_S2RGB_100px.png,2015-06-23,2025-08-21,20
20125,id20125_S2RGB_100px,severely poor,0.5508166,3.4582599499999995,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20125_S2RGB_100px.png,2015-06-23,2025-08-21,20
20126,id20126_S2RGB_100px,severely poor,0.54847986,3.466593280000001,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20126_S2RGB_100px.png,2015-06-23,2025-08-21,20
20127,id20127_S2RGB_100px,severely poor,0.5380531,3.47492661,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20127_S2RGB_100px.png,2015-06-23,2025-08-21,20
20128,id20128_S2RGB_100px,severely poor,0.52853465,3.483259939999999,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20128_S2RGB_100px.png,2015-06-23,2025-08-21,20
20129,id20129_S2RGB_100px,poor,0.48574468,3.49159327,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20129_S2RGB_100px.png,2015-06-23,2025-08-21,20
20130,id20130_S2RGB_100px,poor,0.4449058,3.4999265999999998,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20130_S2RGB_100px.png,2015-06-23,2025-08-21,20
20131,id20131_S2RGB_100px,poor,0.41759938,3.5082599300000004,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20131_S2RGB_100px.png,2015-06-23,2025-08-21,20
20132,id20132_S2RGB_100px,poor,0.3847706,3.51659326,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20132_S2RGB_100px.png,2015-06-23,2025-08-21,20
20133,id20133_S2RGB_100px,poor,0.40817845,3.5249265900000006,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20133_S2RGB_100px.png,2015-06-23,2025-08-21,20
20134,id20134_S2RGB_100px,poor,0.46318772,3.53325992,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20134_S2RGB_100px.png,2015-06-23,2025-08-21,20
20135,id20135_S2RGB_100px,severely poor,0.50453895,3.541593249999999,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20135_S2RGB_100px.png,2015-06-23,2025-08-21,20
20136,id20136_S2RGB_100px,poor,0.48475513,3.858259789999999,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20136_S2RGB_100px.png,2015-06-23,2025-08-21,20
20137,id20137_S2RGB_100px,poor,0.41107792,6.29992548,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20137_S2RGB_100px.png,2015-06-23,2025-08-21,20
20138,id20138_S2RGB_100px,poor,0.41214,6.308258809999999,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20138_S2RGB_100px.png,2015-06-23,2025-08-21,20
20139,id20139_S2RGB_100px,poor,0.36813283,6.31659214,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20139_S2RGB_100px.png,2015-06-23,2025-08-21,20
20140,id20140_S2RGB_100px,poor,0.34974915,6.324925469999999,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20140_S2RGB_100px.png,2015-06-23,2025-08-21,20
20141,id20141_S2RGB_100px,poor,0.3503907,6.3332588,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20141_S2RGB_100px.png,2015-06-23,2025-08-21,20
20142,id20142_S2RGB_100px,poor,0.35148203,6.34159213,6.6916399900000005,poverty_poor,,/home/annaj/satellite_dataset_nigeria/poverty_poor/id20142_S2RGB_100px.png,2015-06-23,2025-08-21,20
20143,id20143_S2RGB_100px,severely poor,0.5427984,6.94992522,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20143_S2RGB_100px.png,2015-06-23,2025-08-21,20
20144,id20144_S2RGB_100px,severely poor,0.61959696,7.29992508,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20144_S2RGB_100px.png,2015-06-23,2025-08-21,20
20145,id20145_S2RGB_100px,severely poor,0.6114633,7.30825841,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20145_S2RGB_100px.png,2015-06-23,2025-08-21,20
20146,id20146_S2RGB_100px,severely poor,0.6029934,7.316591740000001,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20146_S2RGB_100px.png,2015-06-23,2025-08-21,20
20147,id20147_S2RGB_100px,severely poor,0.5915516,7.32492507,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20147_S2RGB_100px.png,2015-06-23,2025-08-21,20
20148,id20148_S2RGB_100px,severely poor,0.5938627,7.333258399999999,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20148_S2RGB_100px.png,2015-06-23,2025-08-21,20
20149,id20149_S2RGB_100px,severely poor,0.60571676,7.34159173,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20149_S2RGB_100px.png,2015-06-23,2025-08-21,20
20150,id20150_S2RGB_100px,severely poor,0.6039524,7.349925059999999,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20150_S2RGB_100px.png,2015-06-23,2025-08-21,20
20151,id20151_S2RGB_100px,severely poor,0.62142164,7.416591700000001,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20151_S2RGB_100px.png,2015-06-23,2025-08-21,20
20152,id20152_S2RGB_100px,severely poor,0.69891495,8.758257830000002,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20152_S2RGB_100px.png,2015-06-23,2025-08-21,20
20153,id20153_S2RGB_100px,severely poor,0.67475414,8.89159111,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20153_S2RGB_100px.png,2015-06-23,2025-08-21,20
20154,id20154_S2RGB_100px,severely poor,0.66677177,8.89992444,6.6916399900000005,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id20154_S2RGB_100px.png,2015-06-23,2025-08-21,20
